"Date","Year","Month","variable","value","scenario","method"
2037-08-01,2037,8,"tavg",27.2466187175014,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2037-09-01,2037,9,"tavg",26.1035463208521,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2037-10-01,2037,10,"tavg",25.1146199852234,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2037-11-01,2037,11,"tavg",23.8323758310282,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2037-12-01,2037,12,"tavg",23.5049874879146,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-01-01,2038,1,"tavg",24.463056572829,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-02-01,2038,2,"tavg",25.4837665788886,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-03-01,2038,3,"tavg",27.2482274530147,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-04-01,2038,4,"tavg",26.9916094691468,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-05-01,2038,5,"tavg",28.9317320885286,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-06-01,2038,6,"tavg",29.401519723772,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-07-01,2038,7,"tavg",27.9961386430198,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-08-01,2038,8,"tavg",27.8239616212539,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-09-01,2038,9,"tavg",25.6255208814886,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-10-01,2038,10,"tavg",25.301244960787,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-11-01,2038,11,"tavg",24.3830790529543,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2038-12-01,2038,12,"tavg",22.7144610346982,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-01-01,2039,1,"tavg",23.9246689614035,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-02-01,2039,2,"tavg",24.9799089497454,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-03-01,2039,3,"tavg",28.1653196545616,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-04-01,2039,4,"tavg",27.7127401182472,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-05-01,2039,5,"tavg",28.3115157740477,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-06-01,2039,6,"tavg",29.0778443106871,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-07-01,2039,7,"tavg",29.3323106425579,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-08-01,2039,8,"tavg",27.9469733343521,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-09-01,2039,9,"tavg",26.1446140878965,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-10-01,2039,10,"tavg",25.3755955402532,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-11-01,2039,11,"tavg",22.7907225355548,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2039-12-01,2039,12,"tavg",24.0820203743907,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-01-01,2040,1,"tavg",24.304879007285,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-02-01,2040,2,"tavg",25.2148729295498,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-03-01,2040,3,"tavg",26.639104701602,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-04-01,2040,4,"tavg",28.5928870979776,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-05-01,2040,5,"tavg",29.3058161138799,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-06-01,2040,6,"tavg",29.0787584786509,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-07-01,2040,7,"tavg",28.3316262591629,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-08-01,2040,8,"tavg",28.0112637727307,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-09-01,2040,9,"tavg",25.2426554617286,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-10-01,2040,10,"tavg",25.5852142415219,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-11-01,2040,11,"tavg",23.6202501495535,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2040-12-01,2040,12,"tavg",23.5598082600467,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-01-01,2041,1,"tavg",24.5374830798727,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-02-01,2041,2,"tavg",25.3764174347877,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-03-01,2041,3,"tavg",25.9578503948063,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-04-01,2041,4,"tavg",27.544415140273,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-05-01,2041,5,"tavg",28.7125038694005,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-06-01,2041,6,"tavg",29.0508392422866,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-07-01,2041,7,"tavg",29.1083388856488,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-08-01,2041,8,"tavg",27.0325455962171,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-09-01,2041,9,"tavg",26.0752407582618,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-10-01,2041,10,"tavg",25.8966540343184,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-11-01,2041,11,"tavg",23.952317704407,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2041-12-01,2041,12,"tavg",23.5360353893773,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-01-01,2042,1,"tavg",23.7024713954479,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-02-01,2042,2,"tavg",25.7545529415932,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-03-01,2042,3,"tavg",27.6649516565837,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-04-01,2042,4,"tavg",27.9223937212283,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-05-01,2042,5,"tavg",29.4962302332295,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-06-01,2042,6,"tavg",29.2934554009994,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-07-01,2042,7,"tavg",29.8303147836673,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-08-01,2042,8,"tavg",28.3282826569427,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-09-01,2042,9,"tavg",26.5903314824366,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-10-01,2042,10,"tavg",25.42309507351,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-11-01,2042,11,"tavg",23.5905138434104,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2042-12-01,2042,12,"tavg",23.4043721992411,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-01-01,2043,1,"tavg",24.1310282721466,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-02-01,2043,2,"tavg",24.9084377566761,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-03-01,2043,3,"tavg",26.5611187494704,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-04-01,2043,4,"tavg",27.8927895627708,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-05-01,2043,5,"tavg",29.5674691029864,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-06-01,2043,6,"tavg",30.2082202749718,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-07-01,2043,7,"tavg",29.4750028925141,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-08-01,2043,8,"tavg",27.6206355058268,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-09-01,2043,9,"tavg",26.8723907126042,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-10-01,2043,10,"tavg",25.1615838669154,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-11-01,2043,11,"tavg",22.8927446840728,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2043-12-01,2043,12,"tavg",23.5793832884039,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-01-01,2044,1,"tavg",24.2676054228398,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-02-01,2044,2,"tavg",25.6838153910357,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-03-01,2044,3,"tavg",27.3101737549987,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-04-01,2044,4,"tavg",27.7011332433823,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-05-01,2044,5,"tavg",29.5170760475585,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-06-01,2044,6,"tavg",29.7791262866491,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-07-01,2044,7,"tavg",29.2233499163805,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-08-01,2044,8,"tavg",27.5286649776335,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-09-01,2044,9,"tavg",26.3440759195779,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-10-01,2044,10,"tavg",24.7290469298619,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-11-01,2044,11,"tavg",23.9983047580503,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2044-12-01,2044,12,"tavg",22.6729822374607,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-01-01,2045,1,"tavg",24.2868889747816,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-02-01,2045,2,"tavg",25.5374746089676,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-03-01,2045,3,"tavg",27.4051929852991,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-04-01,2045,4,"tavg",28.4046332007707,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-05-01,2045,5,"tavg",29.7117857850023,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-06-01,2045,6,"tavg",30.5682111682063,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-07-01,2045,7,"tavg",28.5679337102038,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-08-01,2045,8,"tavg",28.4490244330704,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-09-01,2045,9,"tavg",26.3286355963042,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-10-01,2045,10,"tavg",24.8112526366206,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-11-01,2045,11,"tavg",24.2653497650045,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2045-12-01,2045,12,"tavg",23.2307595213267,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-01-01,2046,1,"tavg",25.1148462460154,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-02-01,2046,2,"tavg",25.3089735574622,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-03-01,2046,3,"tavg",27.147727993303,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-04-01,2046,4,"tavg",27.6402684962592,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-05-01,2046,5,"tavg",29.7084934910383,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-06-01,2046,6,"tavg",29.3989061355171,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-07-01,2046,7,"tavg",27.9356138422977,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-08-01,2046,8,"tavg",27.1274044010222,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-09-01,2046,9,"tavg",26.3508999668743,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-10-01,2046,10,"tavg",26.1153474503177,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-11-01,2046,11,"tavg",24.2775991135349,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2046-12-01,2046,12,"tavg",24.8139095785164,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-01-01,2047,1,"tavg",24.9627983052977,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-02-01,2047,2,"tavg",24.4370580799721,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-03-01,2047,3,"tavg",25.9499805753974,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-04-01,2047,4,"tavg",26.9538953218718,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-05-01,2047,5,"tavg",30.2677475593284,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-06-01,2047,6,"tavg",29.5357155854207,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-07-01,2047,7,"tavg",29.2686280665288,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-08-01,2047,8,"tavg",28.0792127180298,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-09-01,2047,9,"tavg",27.1158168487738,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-10-01,2047,10,"tavg",25.3534209087282,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-11-01,2047,11,"tavg",23.4574414321265,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2047-12-01,2047,12,"tavg",23.2890757799661,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-01-01,2048,1,"tavg",23.6492345048676,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-02-01,2048,2,"tavg",25.5169355557505,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-03-01,2048,3,"tavg",27.0342835139433,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-04-01,2048,4,"tavg",27.4475120569451,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-05-01,2048,5,"tavg",29.1518660858512,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-06-01,2048,6,"tavg",29.4953139913901,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-07-01,2048,7,"tavg",28.7818002632356,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-08-01,2048,8,"tavg",27.9246647891303,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-09-01,2048,9,"tavg",26.1770350041892,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-10-01,2048,10,"tavg",24.976011547081,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-11-01,2048,11,"tavg",24.3985955959383,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2048-12-01,2048,12,"tavg",23.5411260862203,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-01-01,2049,1,"tavg",23.6498243068938,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-02-01,2049,2,"tavg",25.0471366246822,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-03-01,2049,3,"tavg",26.9718857009401,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-04-01,2049,4,"tavg",28.7642617884955,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-05-01,2049,5,"tavg",30.0757241764963,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-06-01,2049,6,"tavg",30.0827454824588,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-07-01,2049,7,"tavg",29.9170301315677,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-08-01,2049,8,"tavg",28.9300546862487,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-09-01,2049,9,"tavg",26.4744268688945,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-10-01,2049,10,"tavg",26.4448111633038,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-11-01,2049,11,"tavg",24.4329140465161,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2049-12-01,2049,12,"tavg",23.4738181962193,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-01-01,2050,1,"tavg",24.2690965026898,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-02-01,2050,2,"tavg",25.439323487068,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-03-01,2050,3,"tavg",27.0613008642725,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-04-01,2050,4,"tavg",28.3104866677267,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-05-01,2050,5,"tavg",29.7259707998428,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-06-01,2050,6,"tavg",28.9229547120898,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-07-01,2050,7,"tavg",29.0778157162475,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-08-01,2050,8,"tavg",29.1189145086602,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-09-01,2050,9,"tavg",27.3153728799259,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-10-01,2050,10,"tavg",24.1157550156095,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-11-01,2050,11,"tavg",24.2377376904699,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2050-12-01,2050,12,"tavg",23.739320928351,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-01-01,2051,1,"tavg",24.7580416233389,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-02-01,2051,2,"tavg",25.4231215447268,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-03-01,2051,3,"tavg",26.8707613412331,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-04-01,2051,4,"tavg",27.9279586067696,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-05-01,2051,5,"tavg",30.1986296975081,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-06-01,2051,6,"tavg",29.9635416202264,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-07-01,2051,7,"tavg",29.0183677856849,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-08-01,2051,8,"tavg",28.8497127765846,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-09-01,2051,9,"tavg",27.6532503768201,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-10-01,2051,10,"tavg",26.0779875746217,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-11-01,2051,11,"tavg",23.4868102882062,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2051-12-01,2051,12,"tavg",23.9664525744924,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-01-01,2052,1,"tavg",24.3404499247531,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-02-01,2052,2,"tavg",24.6572717123738,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-03-01,2052,3,"tavg",26.7801962025702,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-04-01,2052,4,"tavg",28.842213579299,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-05-01,2052,5,"tavg",30.3115676214095,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-06-01,2052,6,"tavg",30.0671026553045,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-07-01,2052,7,"tavg",28.8441213431142,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-08-01,2052,8,"tavg",29.2639732494956,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-09-01,2052,9,"tavg",27.7716545998846,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-10-01,2052,10,"tavg",25.3080794503314,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-11-01,2052,11,"tavg",24.2795351678174,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2052-12-01,2052,12,"tavg",23.3678641563699,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-01-01,2053,1,"tavg",24.9391307904682,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-02-01,2053,2,"tavg",26.3590028779811,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-03-01,2053,3,"tavg",27.6457895119092,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-04-01,2053,4,"tavg",29.0962070374827,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-05-01,2053,5,"tavg",30.8435249483516,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-06-01,2053,6,"tavg",30.5600717383506,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-07-01,2053,7,"tavg",29.3274623353251,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-08-01,2053,8,"tavg",28.2389565696146,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-09-01,2053,9,"tavg",26.9927941101288,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-10-01,2053,10,"tavg",25.816858154883,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-11-01,2053,11,"tavg",23.8838403418704,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2053-12-01,2053,12,"tavg",24.203387749174,"SSP5-8.5 (Fossil-fueled Development)","ML-Enhanced"
2024-01-01,2024,1,"prec",20.0140437017207,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-02-01,2024,2,"prec",36.7531953359441,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-03-01,2024,3,"prec",52.1511914438167,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-04-01,2024,4,"prec",57.4401105111656,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-05-01,2024,5,"prec",140.734187174194,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-06-01,2024,6,"prec",335.264846031856,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-07-01,2024,7,"prec",601.27420767549,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-08-01,2024,8,"prec",383.447321264529,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-09-01,2024,9,"prec",219.932380251862,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-10-01,2024,10,"prec",123.258002587519,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-11-01,2024,11,"prec",49.6163856978109,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2024-12-01,2024,12,"prec",29.9171735440583,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-01-01,2025,1,"prec",18.7583423417883,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-02-01,2025,2,"prec",14.4022502438314,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-03-01,2025,3,"prec",30.8288028385994,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-04-01,2025,4,"prec",72.4786484814793,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-05-01,2025,5,"prec",140.879320942064,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-06-01,2025,6,"prec",316.023611402987,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-07-01,2025,7,"prec",328.641891404241,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-08-01,2025,8,"prec",506.29563148388,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-09-01,2025,9,"prec",188.607938565765,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-10-01,2025,10,"prec",149.812206507992,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-11-01,2025,11,"prec",36.5829434882165,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2025-12-01,2025,12,"prec",31.0141340405724,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-01-01,2026,1,"prec",22.7636913325744,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-02-01,2026,2,"prec",21.4582588162743,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-03-01,2026,3,"prec",48.4634247346256,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-04-01,2026,4,"prec",79.8054735590723,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-05-01,2026,5,"prec",181.336366847975,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-06-01,2026,6,"prec",488.726004519147,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-07-01,2026,7,"prec",531.772912469653,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-08-01,2026,8,"prec",480.692681995215,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-09-01,2026,9,"prec",348.832330126938,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-10-01,2026,10,"prec",93.4091317486052,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-11-01,2026,11,"prec",40.5718788828115,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2026-12-01,2026,12,"prec",27.4204710634635,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-01-01,2027,1,"prec",11.6555529426623,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-02-01,2027,2,"prec",41.5428586242792,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-03-01,2027,3,"prec",43.7310130608385,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-04-01,2027,4,"prec",95.1004997650189,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-05-01,2027,5,"prec",165.879988291822,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-06-01,2027,6,"prec",255.77372593916,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-07-01,2027,7,"prec",582.199248783539,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-08-01,2027,8,"prec",364.305324415056,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-09-01,2027,9,"prec",300.955981401014,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-10-01,2027,10,"prec",101.064238483289,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-11-01,2027,11,"prec",52.7444564563302,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2027-12-01,2027,12,"prec",20.3304246248536,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
